url,fid,name,nick,birth_date,height,weight,association,class,locality,country,gender,age,age_at_start,num_fights,career_span_years
/fighter/Michael-Johnson-68788,68788,Michael Johnson,The Menace,1986-06-04,70.0,155.0,Blackzilians,Lightweight,"Springfield, Missouri",United States,Male,38,24.501026694045173,29.0,13.1854893908282
/fighter/Kurt-Pellegrino-4153,4153,Kurt Pellegrino,Batman,1979-05-07,68.0,155.0,Pellegrino MMA,Lightweight,"Point Pleasant, New Jersey",United States,Male,46,27.170431211498972,12.0,4.695414099931554
/fighter/Takanori-Gomi-425,425,Takanori Gomi,The Fireball Kid,1978-09-22,68.0,155.0,Kugayama Rascal,Lightweight,"Tokyo, Kato",Japan,Male,46,31.520876112251884,13.0,7.479808350444901
/fighter/Alvin-Robinson-12212,12212,Alvin Robinson,Kid,1982-07-16,69.0,145.0,Grudge Training Center,Featherweight,"Denver, Colorado",United States,Male,42,24.974674880219027,4.0,1.3607118412046544
/fighter/Dong-Hyun-Kim-16374,16374,Dong Hyun Kim,Stun Gun,1981-11-17,73.0,170.0,Busan Team M.A.D.,Welterweight,"Busan, Yeongnam",South Korea,Male,43,26.5160848733744,18.0,9.065023956194388
/fighter/Joe-Lauzon-4923,4923,Joe Lauzon,J-Lau,1984-05-22,69.0,155.0,Lauzon MMA,Lightweight,"Bridgewater, Massachusetts",United States,Male,40,22.338124572210816,26.0,13.067761806981519
/fighter/Sean-Sherk-277,277,Sean Sherk,The Muscle Shark,1973-08-05,66.0,155.0,Minnesota Martial Arts Academy,Lightweight,"Minneapolis, Minnesota",United States,Male,51,27.55373032169747,12.0,9.585215605749486
/fighter/Shamar-Bailey-20744,20744,Shamar Bailey,The Watchman,1982-09-22,68.0,170.0,Sparta Indy,Welterweight,"Indianapolis, Indiana",United States,Male,42,28.698151950718685,3.0,0.459958932238193
/fighter/Marcus-Aurelio-4833,4833,Marcus Aurelio,Maximus,1973-08-18,70.0,170.0,Elite Mixed Fighters,Welterweight,"Fortaleza, Ceara",Brazil,Male,51,34.01779603011636,6.0,2.0123203285420943
/fighter/Dustin-Hazelett-11481,11481,Dustin Hazelett,McLovin,1986-04-29,73.0,155.0,Team Jorge Gurgel,Lightweight,"Cincinnati, Ohio",United States,Male,39,20.449007529089666,9.0,4.16974674880219
/fighter/Joe-Brammer-17016,17016,Joe Brammer,The Southside Strangler,1983-08-30,68.0,156.0,Victory MMA,Lightweight,"Des Moines, Iowa",United States,Male,41,26.26694045174538,2.0,0.4791238877481177
/fighter/Mike-de-la-Torre-17915,17915,Mike de la Torre,El Cucuy,1986-09-22,72.0,135.0,MMA Lab,Bantamweight,"San Diego, California",United States,Male,38,27.564681724845997,6.0,2.9787816563997263
/fighter/Felice-Herrig-42432,42432,Felice Herrig,Lil Bulldog,1984-09-18,64.0,115.0,Team Curran,Strawweight,"Buffalo Grove, Illinois",United States,Female,40,30.23134839151266,10.0,7.477070499657769
/fighter/Jessica-Andrade-100715,100715,Jessica Andrade,Bate Estaca,1991-09-25,62.0,115.0,Parana Vale Tudo,Strawweight,"Umuarama, Parana",Brazil,Female,33,21.83709787816564,28.0,11.11567419575633
/fighter/Tony-Ferguson-31239,31239,Tony Ferguson,El Cucuy,1984-02-12,72.0,155.0,Team Death Clutch,Lightweight,"Oxnard, California",United States,Male,41,27.307323750855577,24.0,13.166324435318275
/fighter/Jamie-Varner-7168,7168,Jamie Varner,C-4,1984-12-10,68.0,155.0,Arizona Combat Sports,Lightweight,"Phoenix, Arizona",United States,Male,40,21.70841889117043,9.0,8.2984257357974
/fighter/Rich-Clementi-1046,1046,Rich Clementi,No Love,1976-03-31,69.0,155.0,Team Voodoo,Lightweight,"Slidell, Lousiana",United States,Male,49,26.913073237508556,10.0,5.943874058863792
/fighter/Piotr-Hallmann-53375,53375,Piotr Hallmann,Pletwal,1987-08-25,69.0,155.0,Mighty Bulls Gdynia,Lightweight,Gdynia,Poland,Male,37,26.028747433264886,6.0,2.1738535249828885
/fighter/Pat-Healy-6246,6246,Pat Healy,Bam Bam,1983-07-20,69.0,155.0,Sports Lab,Lightweight,"St. Louis, Missouri",United States,Male,41,23.077344284736483,5.0,7.912388774811773
/fighter/Rafaello-Oliveira-37260,37260,Rafaello Oliveira,Tractor,1982-01-26,68.0,155.0,AMA Fight Club,Lightweight,"Whippany, New Jersey",United States,Male,43,27.64681724845996,7.0,4.427104722792608
/fighter/Jason-Dent-8321,8321,Jason Dent,Dynamite,1980-06-12,70.0,158.0,GriffonRawl Thaiboxing & MMA Academy,Welterweight,"Cincinnati, Ohio",United States,Male,44,26.28062970568104,4.0,3.162217659137577
/fighter/Fabricio-Camoes-2427,2427,Fabricio Camoes,Morango,1978-12-23,69.0,155.0,Gracie Humaita,Lightweight,Rio de Janeiro,Brazil,Male,46,30.913073237508556,6.0,4.9253935660506505
/fighter/Eiji-Mitsuoka-2235,2235,Eiji Mitsuoka,The Heaven-Sent Child of the Cage,1976-01-01,67.0,145.0,Wajyutsu Keisyukai RJW,Featherweight,"Handa, Aichi",Japan,Male,49,36.15058179329227,2.0,0.459958932238193
/fighter/Thiago-Alves-5998,5998,Thiago Alves,Pitbull,1983-10-03,70.0,170.0,American Top Team,Welterweight,"Fortaleza, Ceara",Brazil,Male,41,22.001368925393567,27.0,14.17659137577002
/fighter/Mike-Ricci-33532,33532,Mike Ricci,The Martian,1986-03-18,72.0,155.0,Tristar Gym,Lightweight,"Montreal, Quebec",Canada,Male,39,26.746064339493497,3.0,0.7665982203969883
/fighter/Phillipe-Nover-7415,7415,Phillipe Nover,Super,1984-02-03,69.0,145.0,Team Renzo Gracie,Featherweight,"Brooklyn, New York",United States,Male,41,24.859685147159478,6.0,8.164271047227926
/fighter/Jonavin-Webb-81634,81634,Jonavin Webb,Spyder,1989-04-28,69.0,170.0,Renzo Gracie Philly,Welterweight,"Marlton, New Jersey",United States,Male,36,26.028747433264886,2.0,0.7885010266940452
/fighter/Thomas-Almeida-87865,87865,Thomas Almeida,Thominhas,1991-07-31,67.0,135.0,Chute Boxe,Bantamweight,"Sao Paulo, Sao Paulo",Brazil,Male,33,23.274469541409992,20.0,6.381930184804928
/fighter/Sam-Stout-9901,9901,Sam Stout,Hands of Stone,1984-04-23,69.0,155.0,Team Tompkins,Lightweight,"London, Ontario",Canada,Male,41,21.861738535249827,19.0,9.470225872689939
/fighter/Bubba-Bush-29111,29111,Bubba Bush,The Fightin' Texas Aggie,1985-07-24,72.0,185.0,Brazos Valley MMA,Middleweight,"College Station, Texas",United States,Male,39,30.250513347022586,1.0,0.0
/fighter/Edward-Faaloloto-55070,55070,Edward Faaloloto,Falo,1985-07-15,69.0,170.0,Mori Dojo,Welterweight,"Honolulu, Hawaii",United States,Male,39,25.946611909650922,2.0,0.3613963039014374
/fighter/Matt-Grice-14539,14539,Matt Grice,The Real One,1981-07-29,68.0,145.0,R-1 MMA,Featherweight,"Harrah, Oklahoma",United States,Male,43,25.727583846680357,7.0,5.845311430527036
/fighter/Brian-Cobb-5739,5739,Brian Cobb,The Bandit,1980-09-03,71.0,155.0,Team Pain and Suffering,Lightweight,"Bakersfield, California",United States,Male,44,28.468172484599588,1.0,0.0
/fighter/Yoshiyuki-Yoshida-12073,12073,Yoshiyuki Yoshida,Zenko,1974-05-10,71.0,155.0,Haleo Top Team,Lightweight,Tokyo,Japan,Male,51,34.039698836413415,5.0,1.9548254620123204
/fighter/Leandro-Issa-19521,19521,Leandro Issa,Brodinho,1983-09-19,66.0,136.0,Evolve MMA,Bantamweight,"Ubatuba, Sao Paulo",Brazil,Male,41,30.2943189596167,5.0,2.6639288158795345
/fighter/Bart-Palaszewski-3496,3496,Bart Palaszewski,Bartimus,1983-05-30,69.0,145.0,Team Curran,Featherweight,"Crystal Lake, Illinois",United States,Male,41,28.416153319644078,4.0,1.4565366187542779
/fighter/Duane-Ludwig-101,101,Duane Ludwig,Bang,1978-08-04,70.0,170.0,Grudge Training Center,Welterweight,"Denver, Colorado",United States,Male,46,24.722792607802873,8.0,9.431895961670088
/fighter/Caros-Fodor-45430,45430,Caros Fodor,The Future,1984-01-07,69.0,156.0,AMC Pankration,Lightweight,"Kirkland, Washington",United States,Male,41,29.130732375085557,1.0,0.0
/fighter/Mizuto-Hirota-12078,12078,Mizuto Hirota,Pugnus,1981-05-05,67.0,145.0,Cave,Featherweight,"Isahaya, Nagasaki",Japan,Male,44,31.824777549623544,6.0,5.749486652977413
/fighter/Luis-Ramos-3217,3217,Luis Ramos,Beicao,1981-01-18,68.0,170.0,Nova Uniao,Welterweight,"Rio de Janeiro, Rio de Janeiro",Brazil,Male,44,30.60369609856263,2.0,0.8213552361396304
/fighter/Milton-Vieira-4481,4481,Milton Vieira,Miltinho,1978-10-04,72.0,145.0,Rio Fighters,Featherweight,"Rio de Janeiro, Rio de Janeiro",Brazil,Male,46,34.2943189596167,1.0,0.0
/fighter/Renan-Barao-23156,23156,Renan Barao,The Baron,1987-01-31,67.0,135.0,Nova Uniao,Bantamweight,"Natal, Rio Grande do Norte",Brazil,Male,38,24.320328542094455,51.0,8.470910335386721
/fighter/Cezar-Ferreira-22400,22400,Cezar Ferreira,Mutante,1985-02-15,73.0,185.0,Blackzilians,Middleweight,"Ibitinga, Sao Paulo",Brazil,Male,40,27.351129363449694,15.0,7.052703627652293
/fighter/Joe-Soto-17004,17004,Joe Soto,One Bad Mofo,1987-03-22,66.0,135.0,Central Valley Combat Academy,Bantamweight,"Porterville, California",United States,Male,38,27.44147843942505,8.0,3.430527036276523
/fighter/Andrew-Craig-63284,63284,Andrew Craig,Highlight,1986-01-15,73.0,170.0,Team Tooke,Welterweight,"Houston, Texas",United States,Male,39,26.127310061601644,7.0,3.3675564681724848
/fighter/Clint-Hester-43866,43866,Clint Hester,Headbussa,1986-11-21,74.0,185.0,X3 Sports,Middleweight,"Atlanta, Georgia",United States,Male,38,26.392881587953458,7.0,3.028062970568104
/fighter/Joe-Ellenberger-14173,14173,Joe Ellenberger,Excalibur,1985-03-28,68.0,155.0,Premier Combat Center,Lightweight,"Omaha, Nebraska",United States,Male,40,29.251197809719372,2.0,0.459958932238193
/fighter/James-Moontasri-36889,36889,James Moontasri,Moonwalker,1988-04-10,70.0,155.0,Black House,Lightweight,"Los Angeles, California",United States,Male,37,26.21492128678987,6.0,2.4722792607802875
/fighter/Richie-Vaculik-21798,21798,Richie Vaculik,Vas,1983-06-19,66.0,125.0,TP Fight Team,Flyweight,"Maroubra, New South Wales",Australia,Male,41,30.466803559206024,4.0,1.9383983572895278
/fighter/Jake-Matthews-122139,122139,Jake Matthews,The Celtic Kid,1994-08-19,69.0,156.0,Nexus,Lightweight,"Epping, Victoria",Australia,Male,30,19.857631759069132,20.0,9.927446954140999
/fighter/Akbarh-Arreola-6120,6120,Akbarh Arreola,El Caballero,1983-01-14,70.0,155.0,Entram Gym,Lightweight,"Tijuana, Baja California",Mexico,Male,42,31.529089664613277,4.0,1.3032169746748803
/fighter/Danny-Martinez-16777,16777,Danny Martinez,The Gremlin,1985-06-14,65.0,135.0,Alliance MMA,Bantamweight,"Tempe, Arizona",United States,Male,39,28.635181382614647,4.0,1.782340862422998
/fighter/Aljamain-Sterling-66313,66313,Aljamain Sterling,Funk Master,1989-07-31,67.0,135.0,Serra-Longo Fight Team,Bantamweight,"Cortland, New York",United States,Male,35,24.56399726214921,21.0,10.789869952087612
/fighter/Louis-Smolka-64792,64792,Louis Smolka,Da Last Samurai,1991-07-16,69.0,125.0,Hawaii Elite MMA,Flyweight,"Waipahu, Hawaii",United States,Male,33,22.50239561943874,17.0,8.32580424366872
/fighter/Ruan-Potts-75842,75842,Ruan Potts,Fangzz,1978-02-23,74.0,251.0,Mark Robinson MMA,Heavyweight,"Cape Town, Western Cape",South Africa,Male,47,36.20807665982204,3.0,0.8049281314168378
/fighter/Tim-Means-11281,11281,Tim Means,The Dirty Bird,1984-02-20,74.0,170.0,Fit NHB,Welterweight,"Albuquerque, New Mexico",United States,Male,41,27.98631074606434,29.0,12.63791923340178
/fighter/Erick-Silva-15009,15009,Erick Silva,The Tiger,1984-06-21,71.0,170.0,Team Nogueira,Welterweight,"Vila Velha, Espirito Santo",Brazil,Male,40,27.1813826146475,15.0,6.30527036276523
/fighter/Pat-Miletich-188,188,Pat Miletich,The Croation Sensation,1968-03-09,70.0,169.0,Miletich Martial Arts,Welterweight,"Bettendorf, Iowa",United States,Male,57,30.00958247775496,10.0,4.024640657084189
/fighter/Michael-Chiesa-46224,46224,Michael Chiesa,Maverick,1987-12-07,73.0,155.0,Sikjitsu,Lightweight,"Spokane, Washington",United States,Male,37,24.484599589322382,20.0,12.517453798767967
/fighter/Chris-Holdsworth-51225,51225,Chris Holdsworth,Holds It Down,1987-10-14,71.0,135.0,Team Alpha Male,Bantamweight,"Las Vegas, Nevada",United States,Male,37,26.130047912388775,2.0,0.4791238877481177
/fighter/Julianna-Pena-50883,50883,Julianna Pena,The Venezuelan Vixen,1989-08-19,67.0,134.0,SikJitsu,Bantamweight,"Spokane, Washington",United States,Female,35,24.281998631074607,11.0,10.847364818617386
/fighter/Mitch-Clarke-22556,22556,Mitch Clarke,Danger Zone,1985-11-24,70.0,154.0,MMA Lab,Lightweight,"Saskatoon, Saskatchewan",Canada,Male,39,26.04243668720055,7.0,5.749486652977413
/fighter/Jorge-Masvidal-7688,7688,Jorge Masvidal,Gamebred,1984-11-12,71.0,155.0,American Top Team,Lightweight,"Miami, Florida",United States,Male,40,28.435318275154003,22.0,9.96577686516085
/fighter/Kyung-Ho-Kang-24067,24067,Kyung Ho Kang,Mr. Perfect,1987-09-09,69.0,135.0,Busan Team M.A.D.,Bantamweight,"Busan, Yeongnam",South Korea,Male,37,25.976728268309376,13.0,10.809034907597535
/fighter/Bobby-Green-27953,27953,Bobby Green,King,1986-09-09,70.0,155.0,Pinnacle Fighting Systems,Lightweight,"Redlands, California",United States,Male,38,26.401095140314855,19.0,9.869952087611225
/fighter/Lucas-Martins-100031,100031,Lucas Martins,Mineiro,1988-11-11,72.0,145.0,Chute Boxe,Featherweight,"Montes Claros, Minas Gerais",Brazil,Male,36,24.188911704312115,7.0,3.2224503764544834
/fighter/Sirwan-Kakai-21446,21446,Sirwan Kakai,Zohan,1989-10-03,66.0,135.0,GBG MMA,Bantamweight,Gothenburg,Sweden,Male,35,25.730321697467488,2.0,0.11498973305954825
/fighter/Jamie-Yager-42309,42309,Jamie Yager,The Chosyn 1,1983-11-29,74.0,170.0,Kings MMA,Welterweight,"Huntington Beach, California",United States,Male,41,26.55441478439425,1.0,0.0
/fighter/Elvis-Sinosic-281,281,Elvis Sinosic,The King of Rock n Rumble,1971-02-13,75.0,199.0,Sinosic Perosh Martial Arts,Light Heavyweight,Sydney,Australia,Male,54,30.028747433264886,7.0,6.154688569472964
/fighter/Bill-Mahood-4388,4388,Bill Mahood,The Butcher,1967-02-01,75.0,205.0,Revolution Fight Team,Light Heavyweight,"Prince George, British Columbia",Canada,Male,58,38.338124572210816,1.0,0.0
/fighter/Kevin-Jordan-4399,4399,Kevin Jordan,The Shaman,1970-12-31,75.0,245.0,USCAA,Heavyweight,"Columbus, Georgia",United States,Male,54,34.42573579739904,2.0,0.459958932238193
/fighter/Rory-Singer-3525,3525,Rory Singer,Outburst,1976-05-28,74.0,185.0,Hardcore Gym,Middleweight,"Athens, Georgia",United States,Male,48,30.072553045859,4.0,0.9774127310061602
/fighter/Steve-Bosse-22732,22732,Steve Bosse,The Boss,1981-07-29,71.0,202.0,Tristar Gym,Light Heavyweight,"Montreal, Quebec",Canada,Male,43,33.91101984941821,3.0,0.9774127310061602
/fighter/Hector-Lombard-11292,11292,Hector Lombard,Showeather,1978-02-02,69.0,170.0,American Top Team,Welterweight,Matanzas,Cuba,Male,47,34.46406570841889,11.0,6.1711156741957565
/fighter/Ryan-Jimmo-21044,21044,Ryan Jimmo,The Big Deal,1981-11-27,74.0,205.0,Power MMA Team,Light Heavyweight,"Halifax, Nova Scotia",Canada,Male,43,30.647501711156742,7.0,2.855578370978782
/fighter/Igor-Pokrajac-7621,7621,Igor Pokrajac,The Duke,1979-02-01,72.0,205.0,American Top Team,Light Heavyweight,Zagreb,Croatia,Male,46,30.63107460643395,11.0,6.5571526351813825
/fighter/Travis-Fulton-80,80,Travis Fulton,The Ironman,1977-05-29,72.0,230.0,Team Peak Performance,Heavyweight,"Cedar Falls, Iowa",United States,Male,47,21.93839835728953,2.0,0.19164955509924708
/fighter/Tamdan-McCrory-16470,16470,Tamdan McCrory,The Barn Cat,1986-11-05,76.0,170.0,CNY MMA,Welterweight,"Cortland, New York",United States,Male,38,20.59958932238193,9.0,9.305954825462011
/fighter/Uriah-Hall-14210,14210,Uriah Hall,Primetime,1984-07-31,72.0,186.0,Team Tiger Schulmann,Middleweight,"New York City, New York",United States,Male,40,28.700889801505816,20.0,9.218343600273785
/fighter/Nicholas-Musoke-26160,26160,Nicholas Musoke,Nico,1986-04-05,72.0,170.0,Allstars Training Center,Welterweight,"Botkyrka, Stockholm",Sweden,Male,39,,,
/fighter/James-Irvin-7780,7780,James Irvin,The Sandman,1978-09-12,,205.0,AKS Chorzow,Light Heavyweight,Chorzow,Poland,Male,46,26.401095140314855,20.0,5.4839151266255985
/fighter/Drew-McFedries-2386,2386,Drew McFedries,The Massacre,1978-07-27,72.0,185.0,Champions Gym,Middleweight,"Bettendorf, Iowa",United States,Male,46,28.31211498973306,9.0,2.836413415468857
/fighter/Victor-Valimaki-4391,4391,Victor Valimaki,The Finnisher,1981-12-17,72.0,233.0,Complete Fitness and Martial Arts,Heavyweight,"Edmonton, Alberta",Canada,Male,43,24.98836413415469,2.0,0.3531827515400411
/fighter/Johnny-Case-28017,28017,Johnny Case,Hollywood,1989-06-28,73.0,155.0,Power MMA,Lightweight,"Jefferson, Iowa",United States,Male,35,25.229295003422312,6.0,2.7624914442162902
/fighter/Logan-Clark-19478,19478,Logan Clark,The Pink Pounder,1985-02-16,74.0,185.0,Minnesota Martial Arts Academy,Middleweight,"Eyota, Minnesota",United States,Male,40,21.82067077344285,1.0,0.0
/fighter/Joe-Jordan-4582,4582,Joe Jordan,Porkchop,1978-07-28,66.0,170.0,Miletich Fighting Systems,Welterweight,"Pikeville, Kentucky",United States,Male,46,27.94524298425736,1.0,0.0
/fighter/Shonie-Carter-239,239,Shonie Carter,Mr. International,1972-05-03,69.0,176.0,Iron Academy,Middleweight,"Chicago, Illinois",United States,Male,53,27.852156057494867,6.0,6.759753593429158
/fighter/Rob-Kimmons-9863,9863,Rob Kimmons,The Rosedale Reaper,1981-01-30,70.0,170.0,K2L Grindhouse,Welterweight,"Liberty, Missouri",United States,Male,44,27.38945927446954,7.0,2.6967830253251197
/fighter/Chris-Tuchscherer-10669,10669,Chris Tuchscherer,The Crowbar,1975-09-08,74.0,260.0,Academy of Combat Arts,Heavyweight,"Fargo, North Dakota",United States,Male,49,33.973990417522245,3.0,1.4948665297741273
/fighter/Jared-Hamman-15949,15949,Jared Hamman,The Messenger,1982-03-07,75.0,205.0,Dynamix MMA,Light Heavyweight,"Atascadero, California",United States,Male,43,27.690622861054074,7.0,3.7946611909650922
/fighter/Josh-Hendricks-7652,7652,Josh Hendricks,Heavy,1976-08-28,74.0,259.0,Superior Health Club,Heavyweight,"Mansfield, Ohio",United States,Male,48,32.21629021218344,1.0,0.0
/fighter/Oli-Thompson-54543,54543,Oli Thompson,The Spartan,1980-01-02,73.0,205.0,ZT Fight Skool,Light Heavyweight,"Hove, East Sussex",England,Male,45,32.16427104722793,2.0,0.4243668720054757
/fighter/Hayder-Hassan-46033,46033,Hayder Hassan,Hulk,1982-10-20,70.0,170.0,American Top Team,Welterweight,"Coconut Creek, Florida",United States,Male,42,32.72553045859001,2.0,0.4380561259411362
/fighter/Nathan-Coy-25412,25412,Nathan Coy,Soulforce,1978-07-24,70.0,170.0,American Top Team,Welterweight,"Portland, Oregon",United States,Male,46,37.379876796714576,3.0,1.3470225872689938
/fighter/Roger-Hollett-15907,15907,Roger Hollett,The Hulk,1978-10-08,70.0,205.0,Titans MMA,Light Heavyweight,"Halifax, Nova Scotia",Canada,Male,46,33.95756331279945,2.0,0.6516084873374401
/fighter/Vicente-Luque-66474,66474,Vicente Luque,The Silent Assassin,1991-11-27,71.0,170.0,Blackzilians,Welterweight,"Westwood, New Jersey",United States,Male,33,23.62217659137577,21.0,9.4072553045859
/fighter/Kamaru-Usman-120691,120691,Kamaru Usman,Marty / The Nigerian Nightmare,1988-05-11,72.0,170.0,Blackzilians,Welterweight,"Delray Beach, Florida",United States,Male,37,27.16769336071184,18.0,8.276522929500342
/fighter/Claude-Patrick-4114,4114,Claude Patrick,The Prince,1980-06-14,70.0,170.0,Elite Mixed Fighters,Welterweight,"Mississauga, Ontario",Canada,Male,44,29.99315537303217,4.0,1.4948665297741273
/fighter/Mark-Coleman-136,136,Mark Coleman,The Hammer,1964-12-20,73.0,205.0,Hammer House,Light Heavyweight,"Columbus, Ohio",United States,Male,60,31.55920602327173,11.0,12.996577686516085
/fighter/Jason-MacDonald-4389,4389,Jason MacDonald,The Athlete,1975-06-03,74.0,185.0,Pure Fitness,Middleweight,"Edmonton, Alberta",Canada,Male,49,31.353867214236825,14.0,5.596167008898015
/fighter/Tim-Lajcik-223,223,Tim Lajcik,The Bohemian,1965-06-21,73.0,225.0,Gladiators Training Academy,Heavyweight,"Redwood, California",United States,Male,59,34.06707734428473,3.0,1.1882272416153319
/fighter/John-Lober-210,210,John Lober,The Machine,1968-02-26,71.0,182.0,Team Machine,Middleweight,"Huntington Beach, California",United States,Male,57,30.636550308008214,1.0,0.0
/fighter/John-Makdessi-37402,37402,John Makdessi,The Bull,1985-05-03,68.0,155.0,Tristar Gym,Lightweight,"Laval, Quebec",Canada,Male,40,25.607118412046542,20.0,12.744695414099931
/fighter/Jon-Tuck-45108,45108,Jon Tuck,Super Saiyan,1984-08-28,70.0,155.0,MMA Lab,Lightweight,Chalan Pago,Guam,Male,40,28.202600958247775,9.0,5.7878165639972625
/fighter/Jesse-Ronson-56579,56579,Jesse Ronson,The Body Snatcher,1985-12-24,69.0,156.0,Adrenaline Training Center,Lightweight,"London, Ontario",Canada,Male,39,27.742642026009584,6.0,9.026694045174539
/fighter/Tim-Sylvia-1061,1061,Tim Sylvia,The Maine-iac,1974-03-05,80.0,265.0,Team Extreme,Heavyweight,"Bettendorf, Iowa",United States,Male,51,28.56399726214921,13.0,5.349760438056126
/fighter/Roberto-Traven-142,142,Roberto Traven,Spider,1968-09-16,75.0,227.0,Alliance Team,Heavyweight,Rio de Janeiro,Brazil,Male,56,28.01095140314853,2.0,5.117043121149897
/fighter/Dan-Christison-2646,2646,Dan Christison,The Sandman,1972-04-26,80.0,270.0,Jackson-Wink MMA,Super Heavyweight,"Albuquerque, New Mexico",United States,Male,53,33.94387405886379,2.0,0.2546201232032854
/fighter/Ian-Freeman-242,242,Ian Freeman,The Machine,1970-12-31,71.0,205.0,Machine MMA,Light Heavyweight,"Sunderland, Tyne and Wear",England,Male,54,29.190965092402465,6.0,3.238877481177276
/fighter/Leslie-Smith-46542,46542,Leslie Smith,The Peacemaker,1982-08-17,69.0,135.0,Cesar Gracie Fight Team,Bantamweight,"Pleasant Hill, California",United States,Female,42,31.66324435318275,7.0,3.249828884325804
/fighter/Wes-Sims-2713,2713,Wes Sims,A Whole Show,1979-10-12,81.0,258.0,Hammer House,Heavyweight,"Lancaster, Ohio",United States,Male,45,23.64955509924709,3.0,0.8240930869267625
/fighter/Ben-Nguyen-8183,8183,Ben Nguyen,10,1988-08-03,64.0,125.0,Integrated MMA,Flyweight,"Sioux Falls, South Dakota",United States,Male,36,26.76249144421629,7.0,3.564681724845996
/fighter/Josh-Bryant-21971,21971,Josh Bryant,The Beast,1980-04-23,72.0,185.0,Absolute Combat Alliance,Middleweight,"Broken Arrow, Oklahoma",United States,Male,45,30.154688569472963,1.0,0.0
/fighter/Tyron-Woodley-42605,42605,Tyron Woodley,The Chosen One,1982-04-17,69.0,170.0,American Top Team Evolution,Welterweight,"St. Louis, Missouri",United States,Male,43,30.798083504449007,15.0,8.145106091718
/fighter/Lavar-Johnson-9511,9511,Lavar Johnson,Big,1977-06-11,75.0,253.0,Pro Buhawe,Heavyweight,"Madera, California",United States,Male,47,34.63107460643395,4.0,1.0732375085557837
/fighter/John-Hathaway-16704,16704,John Hathaway,The Hitman,1987-07-01,74.0,170.0,London Shootfighters,Welterweight,"Brighton, Sussex",England,Male,37,21.54962354551677,9.0,5.117043121149897
/fighter/DaMarques-Johnson-12913,12913,DaMarques Johnson,Darkness,1982-06-28,72.0,170.0,Elite Performance,Welterweight,"Salt Lake City, Utah",United States,Male,42,26.978781656399725,10.0,3.277207392197125
/fighter/Justin-Edwards-37452,37452,Justin Edwards,Fast Eddy,1983-01-26,70.0,155.0,Team Jorge Gurgel,Lightweight,"Cincinnati, Ohio",United States,Male,42,28.35318275154004,7.0,4.005475701574264
/fighter/Simeon-Thoresen-19977,19977,Simeon Thoresen,The Grin,1984-03-14,73.0,170.0,Frontline Academy,Welterweight,Oslo,Norway,Male,41,28.084873374401095,3.0,0.785763175906913
/fighter/Tom-Watson-15179,15179,Tom Watson,Kong,1982-07-13,73.0,185.0,Jackson-Wink MMA,Middleweight,Southampton,England,Male,42,30.21492128678987,7.0,2.855578370978782
/fighter/Caio-Magalhaes-51163,51163,Caio Magalhaes,Hellboy,1987-12-14,73.0,185.0,Dragon Fight,Middleweight,"Fortaleza, Ceara",Brazil,Male,37,24.484599589322382,7.0,4.257357973990418
/fighter/Dan-Cramer-42310,42310,Dan Cramer,Cosmo,1985-10-31,73.0,185.0,American Top Team,Middleweight,"Bethel, Connecticut",United States,Male,39,23.252566735112936,2.0,0.5174537987679672
/fighter/Gunnar-Nelson-25246,25246,Gunnar Nelson,Gunni,1988-07-28,71.0,170.0,Mjolnir,Welterweight,Reykjavik,Iceland,Male,36,24.17248459958932,15.0,10.464065708418891
/fighter/Eddie-Gordon-66410,66410,Eddie Gordon,Truck,1983-07-22,72.0,185.0,Serra-Longo Fight Team,Middleweight,"Freeport, New York",United States,Male,41,30.95687885010267,8.0,0.974674880219028
/fighter/Chris-Cope-25784,25784,Chris Cope,C-Murder,1983-03-05,72.0,170.0,The Arena,Welterweight,"San Diego, California",United States,Male,42,28.249144421629023,3.0,0.6707734428473648
/fighter/Paul-Taylor-6326,6326,Paul Taylor,Relentless,1979-12-15,72.0,155.0,Team Supreme,Lightweight,Walsall,England,Male,45,27.34839151266256,9.0,3.7946611909650922
/fighter/Orlando-Wiet-31,31,Orlando Wiet,The Gladiator,1965-10-24,70.0,170.0,Team Wiet,Welterweight,Nancy,France,Male,59,28.37782340862423,2.0,0.0
/fighter/Samy-Schiavo-4038,4038,Samy Schiavo,The Dog,1975-12-24,,135.0,Bushido Academie,Bantamweight,Avignon,France,Male,49,32.27378507871321,2.0,0.5448323066392882
/fighter/Dan-Hardy-10629,10629,Dan Hardy,The Outlaw,1982-05-17,72.0,170.0,Team Rough House,Welterweight,"Nottingham, East Midlands",England,Male,42,26.42299794661191,10.0,3.9479808350444903
/fighter/Roan-Carneiro-2886,2886,Roan Carneiro,Jucao,1978-06-02,71.0,170.0,American Top Team Atlanta,Welterweight,Rio de Janeiro,Brazil,Male,46,28.840520191649556,18.0,9.856262833675565
/fighter/Kendall-Grove-10126,10126,Kendall Grove,Da Spyder,1982-12-11,78.0,185.0,Straight Rootless Fight Team,Middleweight,"Maui, Hawaii",United States,Male,42,23.534565366187543,13.0,4.9253935660506505
/fighter/Abner-Lloveras-11729,11729,Abner Lloveras,Skullman,1982-09-04,71.0,155.0,Gracie Barcelona,Lightweight,Barcelona,Spain,Male,42,33.267624914442166,1.0,0.0
