event_date,event_name,weight_class,fighter1,fighter2,favourite,underdog,favourite_odds,underdog_odds,betting_outcome,outcome,method,round,fighter1_height,fighter1_curr_weight,fighter1_dob,fighter1_reach,fighter1_stance,fighter1_sig_strikes_landed_pm,fighter1_sig_strikes_accuracy,fighter1_sig_strikes_absorbed_pm,fighter1_sig_strikes_defended,fighter1_takedown_avg_per15m,fighter1_takedown_accuracy,fighter1_takedown_defence,fighter1_submission_avg_attempted_per15m,fighter2_height,fighter2_curr_weight,fighter2_dob,fighter2_reach,fighter2_stance,fighter2_sig_strikes_landed_pm,fighter2_sig_strikes_accuracy,fighter2_sig_strikes_absorbed_pm,fighter2_sig_strikes_defended,fighter2_takedown_avg_per15m,fighter2_takedown_accuracy,fighter2_takedown_defence,fighter2_submission_avg_attempted_per15m,events_extract_ts,odds_extract_ts,fighter_extract_ts,match_key
2015-08-23,UFC Fight Night: Holloway vs Oliveira,Welterweight,neil magny,erick silva,Erick Silva,Neil Magny,1.59,2.62,underdog,fighter1,U-DEC,3.0,190.5,77.11064,03/08/1987,203.2,Orthodox,3.45,0.46,2.4,0.53,2.22,0.4,0.55,0.3,182.88,77.11064,21/06/1984,187.96,Orthodox,2.5,0.48,4.18,0.49,0.85,0.35,0.56,1.4,02:55.2,40:25.9,50:57.0,2015-08-23_neil magny_erick silva
2015-08-23,UFC Fight Night: Holloway vs Oliveira,Welterweight,patrick cote,joshua burkman,,,,,,fighter1,KO/TKO              Punches,3.0,180.34,77.11064,29/02/1980,190.5,Orthodox,2.81,0.48,3.21,0.48,0.68,0.2,0.43,0.2,177.8,77.11064,10/04/1980,182.88,Orthodox,2.69,0.43,3.13,0.51,2.53,0.36,0.72,0.3,02:55.2,,50:57.0,2015-08-23_patrick cote_joshua burkman
2015-08-23,UFC Fight Night: Holloway vs Oliveira,Lightweight,francisco trinaldo,chad laprise,Chad Laprise,Francisco Trinaldo,1.27,4.41,underdog,fighter1,KO/TKO              Punches,1.0,175.26,77.11064,24/08/1978,177.8,Southpaw,3.13,0.45,2.67,0.6,0.98,0.42,0.6,0.5,177.8,77.11064,23/07/1986,180.34,Orthodox,4.78,0.42,3.59,0.65,1.05,0.54,0.78,0.0,02:55.2,40:25.9,50:57.0,2015-08-23_francisco trinaldo_chad laprise
2015-08-23,UFC Fight Night: Holloway vs Oliveira,Lightweight,olivier aubin-mercier,tony sims,Olivier Aubin-Mercier,Tony Sims,1.49,2.99,favourite,fighter1,U-DEC,3.0,175.26,70.30676,23/02/1989,177.8,Southpaw,2.48,0.51,2.97,0.55,2.36,0.33,0.7,0.5,180.34,70.30676,14/10/1985,177.8,Southpaw,1.81,0.63,0.76,0.65,0.71,0.5,0.5,0.7,02:55.2,40:25.9,50:57.0,2015-08-23_olivier aubin-mercier_tony sims
2015-08-23,UFC Fight Night: Holloway vs Oliveira,Women's Strawweight,valerie letourneau,maryna moroz,Maryna Moroz,Valerie Letourneau,1.48,3.05,underdog,fighter1,U-DEC,3.0,170.18,52.16308,29/04/1983,172.72,Orthodox,4.51,0.37,5.4,0.58,0.77,0.45,0.66,0.3,170.18,56.699,08/09/1991,170.18,Orthodox,4.15,0.31,4.42,0.53,0.67,0.22,0.45,0.7,02:55.2,40:25.9,50:57.0,2015-08-23_valerie letourneau_maryna moroz
2015-08-23,UFC Fight Night: Holloway vs Oliveira,Lightweight,frankie perez,sam stout,Frankie Perez,Sam Stout,1.78,2.2,favourite,fighter1,KO/TKO              Punches,1.0,180.34,70.30676,11/05/1989,185.42,Orthodox,1.64,0.41,2.17,0.54,1.75,0.41,0.5,0.3,175.26,70.30676,23/04/1984,177.8,Orthodox,4.17,0.28,4.08,0.57,0.63,0.38,0.77,0.1,02:55.2,40:25.9,50:57.0,2015-08-23_frankie perez_sam stout
2015-08-23,UFC Fight Night: Holloway vs Oliveira,Bantamweight,felipe arantes,yves jabouin,Felipe Arantes,Yves Jabouin,1.48,3.05,favourite,fighter1,SUB              Armbar,1.0,172.72,61.23492,09/02/1988,185.42,Orthodox,2.37,0.45,2.66,0.64,0.93,0.47,0.41,0.7,170.18,61.23492,30/05/1979,172.72,Orthodox,3.06,0.41,2.93,0.62,1.94,0.6,0.82,0.1,02:55.2,40:25.9,50:57.0,2015-08-23_felipe arantes_yves jabouin
2015-08-23,UFC Fight Night: Holloway vs Oliveira,Light Heavyweight,nikita krylov,marcos rogerio de lima,Marcos Rogerio de Lima,Nikita Krylov,1.61,2.55,underdog,fighter1,SUB              Rear Naked Choke,1.0,190.5,92.98636,07/03/1992,195.58,Orthodox,4.38,0.55,2.47,0.44,2.29,0.38,0.53,1.4,185.42,114.758776,25/06/1985,190.5,Orthodox,3.61,0.56,2.96,0.51,1.34,0.47,0.59,0.5,02:55.2,40:25.9,50:57.0,2015-08-23_nikita krylov_marcos rogerio de lima
2015-08-23,UFC Fight Night: Holloway vs Oliveira,Flyweight,chris kelades,chris beal,Chris Beal,Chris Kelades,1.65,2.45,underdog,fighter1,S-DEC,3.0,170.18,56.699,21/02/1981,172.72,Orthodox,2.4,0.43,2.64,0.48,1.04,0.18,0.53,0.3,170.18,56.699,06/08/1985,175.26,Orthodox,3.45,0.35,3.18,0.61,1.6,0.58,0.78,0.2,02:55.2,40:25.9,50:57.0,2015-08-23_chris kelades_chris beal
2015-08-23,UFC Fight Night: Holloway vs Oliveira,Lightweight,shane campbell,elias silverio,Elias Silverio,Shane Campbell,1.43,3.19,underdog,fighter1,U-DEC,3.0,182.88,70.30676,21/01/1987,180.34,Orthodox,3.99,0.59,3.19,0.55,1.36,0.28,0.82,0.0,180.34,70.30676,22/09/1986,185.42,Orthodox,3.67,0.49,2.97,0.51,1.62,0.38,0.85,0.2,02:55.2,40:25.9,50:57.0,2015-08-23_shane campbell_elias silverio
2015-08-23,UFC Fight Night: Holloway vs Oliveira,Light Heavyweight,misha cirkunov,daniel jolly,Misha Cirkunov,Daniel Jolly,1.25,4.74,favourite,fighter1,KO/TKO              Punches,1.0,190.5,92.98636,27/02/1987,195.58,Orthodox,3.86,0.51,3.06,0.57,4.15,0.39,0.76,1.7,185.42,92.98636,03/09/1984,190.5,Orthodox,1.32,0.46,3.39,0.44,2.83,0.33,0.5,0.0,02:55.2,40:25.9,50:57.0,2015-08-23_misha cirkunov_daniel jolly
2015-08-08,UFC Fight Night: Teixeira vs Saint Preux,Light Heavyweight,glover teixeira,ovince saint preux,,,,,,fighter1,SUB              Rear Naked Choke,3.0,187.96,92.98636,28/10/1979,193.04,Orthodox,3.73,0.49,4.43,0.51,2.11,0.33,0.6,0.9,190.5,92.98636,08/04/1983,203.2,Southpaw,2.71,0.47,3.14,0.46,1.15,0.38,0.66,0.5,02:55.2,,50:57.0,2015-08-08_glover teixeira_ovince saint preux
2015-08-08,UFC Fight Night: Teixeira vs Saint Preux,Lightweight,beneil dariush,michael johnson,Michael Johnson,Beneil Dariush,1.65,2.45,underdog,fighter1,S-DEC,3.0,177.8,70.30676,06/05/1989,182.88,Southpaw,3.79,0.49,2.63,0.58,1.91,0.34,0.8,0.9,177.8,70.30676,04/06/1986,185.42,Southpaw,4.28,0.39,3.91,0.58,0.46,0.38,0.8,0.1,02:55.2,40:25.9,50:57.0,2015-08-08_beneil dariush_michael johnson
2015-08-08,UFC Fight Night: Teixeira vs Saint Preux,Middleweight,derek brunson,sam alvey,Derek Brunson,Sam Alvey,1.26,4.55,favourite,fighter1,KO/TKO              Punches,1.0,185.42,83.91452,04/01/1984,195.58,Southpaw,3.51,0.47,3.05,0.51,3.14,0.33,0.85,0.6,187.96,83.91452,06/05/1986,190.5,Southpaw,3.28,0.44,3.63,0.52,0.06,0.14,0.82,0.1,02:55.2,40:25.9,50:57.0,2015-08-08_derek brunson_sam alvey
2015-08-08,UFC Fight Night: Teixeira vs Saint Preux,Heavyweight,jared rosholt,timothy johnson,Jared Rosholt,Timothy Johnson,1.42,3.36,favourite,fighter1,U-DEC,3.0,187.96,120.20188,04/08/1986,190.5,Orthodox,2.08,0.46,1.52,0.59,1.83,0.41,0.66,0.1,190.5,120.20188,13/03/1985,195.58,Southpaw,3.43,0.45,3.08,0.44,1.09,0.24,0.69,0.0,02:55.2,40:25.9,50:57.0,2015-08-08_jared rosholt_timothy johnson
2015-08-08,UFC Fight Night: Teixeira vs Saint Preux,Women's Bantamweight,amanda nunes,sara mcmann,Sara McMann,Amanda Nunes,1.4,3.34,underdog,fighter1,SUB              Rear Naked Choke,1.0,172.72,61.23492,30/05/1988,175.26,Orthodox,4.55,0.51,2.62,0.57,2.73,0.54,0.82,0.7,167.64,61.23492,24/09/1980,167.64,Orthodox,2.26,0.46,1.92,0.47,4.38,0.65,0.5,0.5,02:55.2,40:25.9,50:57.0,2015-08-08_amanda nunes_sara mcmann
2015-08-08,UFC Fight Night: Teixeira vs Saint Preux,Flyweight,ray borg,geane herrera,Ray Borg,Geane Herrera,1.24,4.95,favourite,fighter1,U-DEC,3.0,162.56,61.23492,04/08/1993,160.02,Orthodox,1.52,0.52,1.93,0.48,3.89,0.5,0.46,1.0,165.1,56.699,27/05/1990,167.64,Orthodox,1.51,0.31,5.07,0.52,0.83,0.37,0.38,0.6,02:55.2,40:25.9,50:57.0,2015-08-08_ray borg_geane herrera
2015-08-08,UFC Fight Night: Teixeira vs Saint Preux,Middleweight,uriah hall,oluwale bamgbose,,,,,,fighter1,KO/TKO              Punches,1.0,182.88,83.91452,31/07/1984,200.66,Orthodox,3.23,0.48,3.85,0.54,0.54,0.38,0.64,0.1,180.34,83.91452,04/08/1987,198.12,Switch,2.45,0.48,2.7,0.55,0.94,0.33,0.37,0.0,02:55.2,,50:57.0,2015-08-08_uriah hall_oluwale bamgbose
2015-08-08,UFC Fight Night: Teixeira vs Saint Preux,Middleweight,chris camozzi,tom watson,Chris Camozzi,Tom Watson,1.72,2.3,favourite,fighter1,U-DEC,3.0,187.96,83.91452,20/11/1986,190.5,Orthodox,3.57,0.44,2.96,0.56,0.27,0.19,0.57,0.5,185.42,83.91452,13/07/1982,185.42,Orthodox,4.01,0.44,4.41,0.5,0.15,0.07,0.43,0.0,02:55.2,40:25.9,50:57.0,2015-08-08_chris camozzi_tom watson
2015-08-08,UFC Fight Night: Teixeira vs Saint Preux,Flyweight,dustin ortiz,willie gates,Dustin Ortiz,Willie Gates,1.26,4.81,favourite,fighter1,KO/TKO              Punches,3.0,165.1,56.699,25/12/1988,165.1,Orthodox,2.94,0.44,2.17,0.56,3.01,0.36,0.52,0.1,172.72,56.699,21/01/1987,182.88,Orthodox,1.8,0.38,4.28,0.38,0.0,0.0,0.67,0.4,02:55.2,40:25.9,50:57.0,2015-08-08_dustin ortiz_willie gates
2015-08-08,UFC Fight Night: Teixeira vs Saint Preux,Bantamweight,frankie saenz,sirwan kakai,Sirwan Kakai,Frankie Saenz,1.95,2.0,underdog,fighter1,S-DEC,3.0,167.64,61.23492,12/08/1980,167.64,Orthodox,3.94,0.47,3.5,0.52,1.74,0.31,0.61,0.1,165.1,61.23492,03/10/1989,,Orthodox,3.57,0.41,4.63,0.62,4.0,0.42,0.83,0.0,02:55.2,40:25.9,50:57.0,2015-08-08_frankie saenz_sirwan kakai
2015-08-08,UFC Fight Night: Teixeira vs Saint Preux,Light Heavyweight,jonathan wilson,chris dempsey,Jonathan Wilson,Chris Dempsey,1.69,2.4,favourite,fighter1,KO/TKO              Punch,1.0,187.96,92.98636,17/07/1987,190.5,Southpaw,2.92,0.48,5.65,0.56,0.37,1.0,0.8,0.0,177.8,83.91452,08/09/1987,182.88,Orthodox,2.25,0.32,2.82,0.65,2.64,0.23,0.16,0.0,02:55.2,40:25.9,50:57.0,2015-08-08_jonathan wilson_chris dempsey
2015-08-08,UFC Fight Night: Teixeira vs Saint Preux,Bantamweight,marlon vera,roman salazar,Marlon Vera,Roman Salazar,1.8,2.15,favourite,fighter1,SUB              Triangle Armbar,2.0,172.72,61.23492,02/12/1992,177.8,Switch,4.37,0.5,5.16,0.51,0.58,0.39,0.7,0.9,170.18,61.23492,21/02/1988,,Orthodox,1.95,0.39,2.89,0.57,1.77,0.18,0.5,0.0,02:55.2,40:25.9,50:57.0,2015-08-08_marlon vera_roman salazar
2015-08-08,UFC Fight Night: Teixeira vs Saint Preux,Lightweight,scott holtzman,anthony christodoulou,Scott Holtzman,Anthony Christodoulou,1.11,8.0,favourite,fighter1,SUB              Rear Naked Choke,3.0,175.26,70.30676,30/09/1983,175.26,Orthodox,4.32,0.47,3.66,0.55,1.88,0.56,0.67,0.2,175.26,70.30676,30/07/1987,,Orthodox,2.19,0.26,5.9,0.45,0.0,0.0,0.4,0.0,02:55.2,40:25.9,50:57.0,2015-08-08_scott holtzman_anthony christodoulou
2015-08-01,UFC 190: Rousey vs Correia,Women's Bantamweight,ronda rousey,bethe correia,Ronda Rousey,Bethe Correia,1.07,12.82,favourite,fighter1,KO/TKO              Punch,1.0,170.18,61.23492,01/02/1987,167.64,Orthodox,4.17,0.52,4.14,0.44,6.26,0.68,0.5,4.8,165.1,61.23492,22/06/1983,162.56,Orthodox,4.37,0.43,4.93,0.56,0.39,0.18,0.85,0.0,02:55.2,40:25.9,50:57.0,2015-08-01_ronda rousey_bethe correia
2015-08-01,UFC 190: Rousey vs Correia,Light Heavyweight,mauricio rua,rogerio nogueira,Mauricio Rua,Rogerio Nogueira,1.53,2.75,favourite,fighter1,U-DEC,3.0,185.42,92.98636,25/11/1981,193.04,Orthodox,3.57,0.5,2.79,0.54,2.01,0.48,0.49,0.7,187.96,92.98636,02/06/1976,190.5,Southpaw,2.43,0.35,2.34,0.59,0.64,0.44,0.62,0.8,02:55.2,40:25.9,50:57.0,2015-08-01_mauricio rua_rogerio nogueira
2015-08-01,UFC 190: Rousey vs Correia,Lightweight,glaico franca moreira,fernando bruno,,,,,,fighter1,SUB              Rear Naked Choke,3.0,182.88,70.30676,28/02/1991,195.58,Orthodox,2.35,0.42,3.46,0.47,2.68,0.42,0.76,0.3,167.64,65.77084,24/02/1982,,,1.75,0.39,1.78,0.48,2.02,0.22,0.56,0.5,02:55.2,,50:57.0,2015-08-01_glaico franca moreira_fernando bruno
2015-08-01,UFC 190: Rousey vs Correia,Bantamweight,reginaldo vieira,dileno lopes,Dileno Lopes,Reginaldo Vieira,1.34,3.7,underdog,fighter1,U-DEC,3.0,170.18,61.23492,26/11/1982,165.1,Orthodox,3.76,0.4,2.89,0.59,1.97,0.27,0.25,0.8,165.1,61.23492,26/09/1984,,,2.37,0.36,3.33,0.53,2.5,0.31,1.0,1.5,02:55.2,40:25.9,50:57.0,2015-08-01_reginaldo vieira_dileno lopes
2015-08-01,UFC 190: Rousey vs Correia,Heavyweight,stefan struve,antonio rodrigo nogueira,,,,,,fighter1,U-DEC,3.0,210.82,120.20188,18/02/1988,213.36,Orthodox,3.12,0.47,4.04,0.46,0.56,0.46,0.55,1.7,190.5,108.86208,02/06/1976,195.58,Orthodox,1.95,0.42,2.4,0.55,1.3,0.29,0.36,2.4,02:55.2,,50:57.0,2015-08-01_stefan struve_antonio rodrigo nogueira
2015-08-01,UFC 190: Rousey vs Correia,Heavyweight,antonio silva,soa palelei,Soa Palelei,Antonio Silva,1.54,2.74,underdog,fighter1,KO/TKO              Punches,2.0,193.04,119.748288,14/09/1979,208.28,Orthodox,2.89,0.45,3.09,0.5,0.82,0.29,0.66,0.8,193.04,120.20188,12/07/1977,205.74,Orthodox,2.47,0.57,2.68,0.48,2.2,0.47,0.66,0.0,02:55.2,40:25.9,50:57.0,2015-08-01_antonio silva_soa palelei
2015-08-01,UFC 190: Rousey vs Correia,Women's Strawweight,claudia gadelha,jessica aguilar,Claudia Gadelha,Jessica Aguilar,1.24,4.74,favourite,fighter1,U-DEC,3.0,162.56,52.16308,07/12/1988,160.02,Orthodox,3.31,0.41,4.57,0.57,3.03,0.42,0.58,0.7,160.02,52.16308,08/05/1982,160.02,Orthodox,4.93,0.5,7.19,0.53,0.94,0.25,0.5,0.2,02:55.2,40:25.9,50:57.0,2015-08-01_claudia gadelha_jessica aguilar
2015-08-01,UFC 190: Rousey vs Correia,Welterweight,demian maia,neil magny,Demian Maia,Neil Magny,1.62,2.58,favourite,fighter1,SUB              Rear Naked Choke,2.0,185.42,77.11064,06/11/1977,182.88,Southpaw,1.8,0.43,2.07,0.63,2.49,0.24,0.61,1.0,190.5,77.11064,03/08/1987,203.2,Orthodox,3.45,0.46,2.4,0.53,2.22,0.4,0.55,0.3,02:55.2,40:25.9,50:57.0,2015-08-01_demian maia_neil magny
2015-08-01,UFC 190: Rousey vs Correia,Light Heavyweight,patrick cummins,rafael cavalcante,Patrick Cummins,Rafael Cavalcante,1.65,2.43,favourite,fighter1,KO/TKO              Elbows,3.0,187.96,92.98636,16/11/1980,193.04,Orthodox,4.26,0.5,3.35,0.55,4.49,0.41,0.28,0.1,185.42,92.98636,14/04/1980,187.96,Orthodox,2.71,0.53,3.62,0.49,0.6,0.4,0.63,0.1,02:55.2,40:25.9,50:57.0,2015-08-01_patrick cummins_rafael cavalcante
2015-08-01,UFC 190: Rousey vs Correia,Welterweight,warlley alves,nordine taleb,Warlley Alves,Nordine Taleb,1.46,3.0,favourite,fighter1,SUB              Guillotine Choke,2.0,180.34,77.11064,04/01/1991,182.88,Orthodox,3.21,0.47,4.09,0.51,1.37,0.5,0.8,0.9,185.42,77.11064,10/06/1981,187.96,Orthodox,3.66,0.51,2.62,0.66,1.94,0.76,0.73,0.0,02:55.2,40:25.9,50:57.0,2015-08-01_warlley alves_nordine taleb
2015-08-01,UFC 190: Rousey vs Correia,Bantamweight,iuri alcantara,leandro issa,,,,,,fighter1,U-DEC,3.0,175.26,61.23492,04/08/1980,180.34,Southpaw,2.72,0.45,2.79,0.49,1.44,0.62,0.6,0.8,170.18,61.23492,19/09/1983,175.26,Orthodox,2.08,0.37,3.17,0.58,2.38,0.22,0.5,1.2,02:55.2,,50:57.0,2015-08-01_iuri alcantara_leandro issa
2015-08-01,UFC 190: Rousey vs Correia,Middleweight,vitor miranda,clint hester,Clint Hester,Vitor Miranda,1.67,2.38,underdog,fighter1,KO/TKO              Elbows,2.0,185.42,83.91452,10/03/1979,195.58,Orthodox,2.98,0.45,2.95,0.58,0.95,0.55,0.5,0.2,187.96,92.98636,21/11/1986,195.58,Orthodox,3.36,0.42,3.44,0.56,1.02,0.35,0.6,0.0,02:55.2,40:25.9,50:57.0,2015-08-01_vitor miranda_clint hester
2015-08-01,UFC 190: Rousey vs Correia,Bantamweight,guido cannetti,hugo viana,Hugo Viana,Guido Cannetti,1.33,4.0,underdog,fighter1,U-DEC,3.0,167.64,61.23492,19/12/1979,172.72,Southpaw,3.44,0.55,2.84,0.51,2.27,0.55,0.64,0.4,167.64,61.23492,26/09/1982,170.18,Orthodox,3.05,0.38,3.2,0.57,0.22,0.06,0.5,0.0,02:55.2,40:25.9,50:57.0,2015-08-01_guido cannetti_hugo viana
2015-07-25,UFC on FOX: Dillashaw vs. Barao II,Bantamweight,tj dillashaw,renan barao,,,,,,fighter1,KO/TKO              Punches,4.0,167.64,61.23492,07/02/1986,170.18,Orthodox,5.09,0.41,3.47,0.62,1.56,0.3,0.77,0.8,167.64,65.77084,31/01/1987,177.8,Orthodox,3.78,0.36,3.9,0.57,1.49,0.41,0.91,0.5,02:55.2,,50:57.0,2015-07-25_tj dillashaw_renan barao
2015-07-25,UFC on FOX: Dillashaw vs. Barao II,Women's Bantamweight,miesha tate,jessica eye,Miesha Tate,Jessica Eye,1.53,2.8,favourite,fighter1,U-DEC,3.0,167.64,61.23492,18/08/1986,165.1,Orthodox,2.61,0.44,3.1,0.51,1.88,0.29,0.55,1.3,167.64,56.699,27/07/1986,167.64,Orthodox,3.86,0.37,4.19,0.55,0.58,0.4,0.57,0.5,02:55.2,40:25.9,50:57.0,2015-07-25_miesha tate_jessica eye
2015-07-25,UFC on FOX: Dillashaw vs. Barao II,Lightweight,edson barboza,paul felder,Edson Barboza,Paul Felder,1.75,2.25,favourite,fighter1,U-DEC,3.0,180.34,65.77084,21/01/1986,190.5,Orthodox,4.0,0.44,4.12,0.58,0.38,0.44,0.75,0.1,180.34,70.30676,25/04/1984,177.8,Orthodox,3.7,0.44,3.44,0.48,0.29,0.28,0.64,0.2,02:55.2,40:25.9,50:57.0,2015-07-25_edson barboza_paul felder
2015-07-25,UFC on FOX: Dillashaw vs. Barao II,Lightweight,joe lauzon,takanori gomi,Joe Lauzon,Takanori Gomi,1.32,4.1,favourite,fighter1,KO/TKO              Punches,1.0,177.8,70.30676,22/05/1984,180.34,Orthodox,2.84,0.39,5.39,0.54,2.39,0.45,0.54,2.0,170.18,70.30676,22/09/1978,177.8,Southpaw,3.81,0.41,3.52,0.6,1.23,0.65,0.63,0.8,02:55.2,40:25.9,50:57.0,2015-07-25_joe lauzon_takanori gomi
2015-07-25,UFC on FOX: Dillashaw vs. Barao II,Light Heavyweight,tom lawlor,gian villante,Gian Villante,Tom Lawlor,1.51,3.0,underdog,fighter1,KO/TKO              Punch,2.0,182.88,92.98636,15/05/1983,187.96,Southpaw,2.5,0.42,2.41,0.6,2.46,0.32,0.57,1.4,190.5,104.32616,18/08/1985,193.04,Orthodox,4.38,0.44,5.47,0.55,0.45,0.23,0.83,0.0,02:55.2,40:25.9,50:57.0,2015-07-25_tom lawlor_gian villante
2015-07-25,UFC on FOX: Dillashaw vs. Barao II,Lightweight,jim miller,danny castillo,Jim Miller,Danny Castillo,1.87,2.1,favourite,fighter1,S-DEC,3.0,172.72,70.30676,30/08/1983,180.34,Southpaw,2.86,0.41,3.08,0.58,1.56,0.43,0.48,1.8,175.26,70.30676,25/08/1979,180.34,Orthodox,2.57,0.42,1.96,0.62,2.95,0.38,0.63,0.2,02:55.2,40:25.9,50:57.0,2015-07-25_jim miller_danny castillo
2015-07-25,UFC on FOX: Dillashaw vs. Barao II,Welterweight,ben saunders,kenny robertson,Kenny Robertson,Ben Saunders,1.91,2.1,underdog,fighter1,S-DEC,3.0,187.96,77.11064,13/04/1983,195.58,Orthodox,3.23,0.5,3.58,0.51,0.2,0.4,0.66,1.3,177.8,77.11064,14/02/1984,187.96,Orthodox,3.72,0.47,3.02,0.52,1.37,0.26,0.57,0.8,02:55.2,40:25.9,50:57.0,2015-07-25_ben saunders_kenny robertson
2015-07-25,UFC on FOX: Dillashaw vs. Barao II,Bantamweight,bryan caraway,eddie wineland,Eddie Wineland,Bryan Caraway,1.87,2.2,underdog,fighter1,U-DEC,3.0,172.72,61.23492,04/08/1984,172.72,Orthodox,2.53,0.34,3.61,0.54,2.57,0.25,0.8,0.8,170.18,61.23492,26/06/1984,175.26,Orthodox,3.4,0.29,3.76,0.68,0.34,0.33,0.86,0.1,02:55.2,40:25.9,50:57.0,2015-07-25_bryan caraway_eddie wineland
2015-07-25,UFC on FOX: Dillashaw vs. Barao II,Lightweight,james krause,daron cruickshank,Daron Cruickshank,James Krause,1.63,2.65,underdog,fighter1,SUB              Rear Naked Choke,1.0,187.96,77.11064,04/06/1986,185.42,Orthodox,4.79,0.49,4.11,0.61,0.96,0.18,0.59,0.9,172.72,70.30676,11/06/1985,182.88,Switch,2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2,02:55.2,40:25.9,50:57.0,2015-07-25_james krause_daron cruickshank
2015-07-25,UFC on FOX: Dillashaw vs. Barao II,Lightweight,andrew holbrook,ramsey nijem,Ramsey Nijem,Andrew Holbrook,1.7,2.4,underdog,fighter1,S-DEC,3.0,180.34,70.30676,06/02/1986,177.8,Southpaw,2.2,0.49,3.0,0.54,0.85,0.18,0.1,2.1,180.34,70.30676,01/04/1988,190.5,Orthodox,3.05,0.44,1.62,0.62,5.32,0.62,0.55,1.1,02:55.2,40:25.9,50:57.0,2015-07-25_andrew holbrook_ramsey nijem
2015-07-25,UFC on FOX: Dillashaw vs. Barao II,Women's Bantamweight,elizabeth phillips,jessamyn duke,Elizabeth Phillips,Jessamyn Duke,1.7,2.45,favourite,fighter1,U-DEC,3.0,167.64,61.23492,20/08/1986,165.1,Orthodox,2.6,0.33,3.07,0.58,0.75,0.25,0.53,0.2,180.34,61.23492,24/06/1986,185.42,Orthodox,4.83,0.53,4.43,0.57,1.27,0.36,0.5,1.9,02:55.2,40:25.9,50:57.0,2015-07-25_elizabeth phillips_jessamyn duke
2015-07-25,UFC on FOX: Dillashaw vs. Barao II,Middleweight,zak cummings,dominique steele,Zak Cummings,Dominique Steele,1.36,4.15,favourite,fighter1,KO/TKO              Punches,1.0,182.88,92.98636,02/08/1984,190.5,Southpaw,2.96,0.35,2.91,0.55,0.62,0.28,0.66,0.6,177.8,77.11064,27/01/1988,187.96,Orthodox,2.32,0.49,2.42,0.5,2.95,0.42,0.76,0.0,02:55.2,40:25.9,50:57.0,2015-07-25_zak cummings_dominique steele
2015-07-18,UFC Fight Night: Bisping vs Leites,Middleweight,michael bisping,thales leites,Michael Bisping,Thales Leites,1.93,1.98,favourite,fighter1,S-DEC,5.0,185.42,83.91452,28/02/1979,190.5,Orthodox,4.33,0.38,2.71,0.65,1.05,0.43,0.63,0.3,185.42,83.91452,06/09/1981,198.12,Orthodox,2.13,0.4,2.99,0.52,2.1,0.27,0.3,1.1,02:55.2,40:25.9,50:57.0,2015-07-18_michael bisping_thales leites
2015-07-18,UFC Fight Night: Bisping vs Leites,Lightweight,evan dunham,ross pearson,Ross Pearson,Evan Dunham,1.44,3.06,underdog,fighter1,U-DEC,3.0,177.8,70.30676,18/12/1981,177.8,Southpaw,5.33,0.39,3.54,0.61,1.82,0.33,0.79,1.0,172.72,70.30676,26/09/1984,175.26,Orthodox,3.68,0.4,4.09,0.62,0.74,0.35,0.75,0.0,02:55.2,40:25.9,50:57.0,2015-07-18_evan dunham_ross pearson
2015-07-18,UFC Fight Night: Bisping vs Leites,Lightweight,joe duffy,ivan jorge,,,,,,fighter1,SUB              Triangle Choke,1.0,177.8,70.30676,18/02/1988,185.42,Orthodox,2.68,0.34,3.78,0.54,0.96,0.66,0.64,0.7,175.26,70.30676,07/11/1980,185.42,Orthodox,3.41,0.49,2.91,0.59,1.56,0.16,0.75,0.6,02:55.2,,50:57.0,2015-07-18_joe duffy_ivan jorge
2015-07-18,UFC Fight Night: Bisping vs Leites,Women's Strawweight,joanne wood,cortney casey,Joanne Wood,Cortney Casey,1.29,4.0,favourite,fighter1,U-DEC,3.0,167.64,56.699,23/12/1985,165.1,Orthodox,6.93,0.51,4.72,0.51,1.57,0.54,0.59,0.3,170.18,56.699,05/05/1987,170.18,Orthodox,4.29,0.39,4.0,0.55,0.39,0.31,0.39,0.5,02:55.2,40:25.9,50:57.0,2015-07-18_joanne wood_cortney casey
2015-07-18,UFC Fight Night: Bisping vs Leites,Welterweight,leon edwards,pawel pawlak,Leon Edwards,Pawel Pawlak,1.33,4.26,favourite,fighter1,U-DEC,3.0,187.96,77.11064,25/08/1991,187.96,Southpaw,2.8,0.53,2.4,0.53,1.26,0.33,0.69,0.3,182.88,77.11064,08/02/1989,185.42,Orthodox,1.67,0.33,2.22,0.53,1.0,0.37,0.7,0.0,02:55.2,40:25.9,50:57.0,2015-07-18_leon edwards_pawel pawlak
2015-07-18,UFC Fight Night: Bisping vs Leites,Lightweight,stevie ray,leonardo mafra,Stevie Ray,Leonardo Mafra,1.51,2.8,favourite,fighter1,KO/TKO              Punches,1.0,177.8,70.30676,25/03/1990,177.8,Southpaw,3.73,0.44,2.93,0.54,0.75,0.46,0.55,0.6,177.8,70.30676,25/04/1989,177.8,Orthodox,4.55,0.48,4.38,0.43,2.12,0.83,0.69,0.4,02:55.2,40:25.9,50:57.0,2015-07-18_stevie ray_leonardo mafra
